CNPJ,EMPRESA,CONTA,DESCRIÇÃO,VALOR,DEMONSTRATIVO,ANO,MES,PERIODO
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.01.08.02,Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.01.08.03,Outros,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02,Ativo Não Circulante,9246086.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01,Ativo Realizável a Longo Prazo,4265846.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.01.01,Títulos para Negociação,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.01.02,Títulos Disponíveis para Venda,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.02,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.02.01,Títulos Mantidos até o Vencimento,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.03,Contas a Receber,513247.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.03.01,Clientes,513247.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.03.02,Outras Contas a Receber,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.04,Estoques,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.05,Ativos Biológicos,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.06,Tributos Diferidos,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.06.01,Imposto de Renda e Contribuição Social Diferidos,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.07,Despesas Antecipadas,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.08,Créditos com Partes Relacionadas,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.08.01,Créditos com Coligadas,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.08.03,Créditos com Controladores,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.08.04,Créditos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09,Outros Ativos Não Circulantes,3752599.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.01,Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.02,Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.03,Valores a receber de parcela A e outros itens financeiros,63090.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.04,Sub-rogação da CCC - valores aplicados,23809.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.05,Depósitos judiciais,189750.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.06,Instrumentos financeiros derivativos,21600.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.07,Impostos e contribuições a recuperar,124226.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.08,Impostos e contribuições sobre o lucro a recuperar,45278.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.09,Outros créditos a receber,83408.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.10,Ativo financeiro da concessão,3029911.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.11,Aquisição de combustível - CCC,87718.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.12,Adiantamento para futuro aumento de capital,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.01.09.13,Adiantamento a fornecedor,83809.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.02,Investimentos,101892.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.02.01,Participações Societárias,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.02.01.01,Participações em Coligadas,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.02.01.04,Outras Participações Societárias,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.02.02,Propriedades para Investimento,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.03,Imobilizado,10376.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.03.01,Imobilizado em Operação,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.03.02,Imobilizado Arrendado,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.03.03,Imobilizado em Andamento,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.04,Intangível,4867972.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.04.01,Intangíveis,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.04.01.01,Contrato de Concessão,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,1.02.04.02,Goodwill,0.0,Balanço Patrimonial Ativo,2017,9,3T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2,Passivo Total,13902383.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01,Passivo Circulante,2895806.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.01,Obrigações Sociais e Trabalhistas,36923.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.01.01,Obrigações Sociais,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.01.02,Obrigações Trabalhistas,36923.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.01.02.01,Obrigações e encargos sobre folha de pagamento,36923.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.02,Fornecedores,728467.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.02.01,Fornecedores Nacionais,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.02.02,Fornecedores Estrangeiros,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.03,Obrigações Fiscais,354543.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.03.01,Obrigações Fiscais Federais,354543.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.03.01.02,Impostos e contribuições a recolher,342210.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.03.01.03,Impostos e contribuições sobre o lucro a recolher,12333.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.03.02,Obrigações Fiscais Estaduais,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.03.03,Obrigações Fiscais Municipais,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.04,Empréstimos e Financiamentos,885150.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.04.01,Empréstimos e Financiamentos,723443.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.04.01.01,Em Moeda Nacional,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.04.01.02,Em Moeda Estrangeira,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.04.02,Debêntures,161707.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.04.03,Financiamento por Arrendamento Financeiro,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05,Outras Obrigações,814849.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.01,Passivos com Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.01.01,Débitos com Coligadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.01.03,Débitos com Controladores,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02,Outros,814849.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.01,Dividendos e JCP a Pagar,200306.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.04,Encargos do consumidor,40064.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.05,Contribuição de iluminação pública,36509.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.06,Pesquisa e desenvolvimento e eficiência energética,63750.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.07,Participação nos lucros de empregados,56563.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.08,Valores a pagar da recuperação judicial,70762.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.09,Valores a devolver de parcela A e outros itens financeiros,43688.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.10,Indenizações Trabalhistas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.11,Outras contas a pagar,285074.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.05.02.12,Instrumentos financeiros derivativos,18133.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06,Provisões,75874.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.01.01,Provisões Fiscais,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.01.03,Provisões para Benefícios a Empregados,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.01.04,Provisões Cíveis,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.02,Outras Provisões,75874.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.02.01,Provisões para Garantias,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.02.02,Provisões para Reestruturação,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.06.02.04,"Provisão para processos cíveis, fiscais e trabalhsitas",75874.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02,Passivo Não Circulante,6073120.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.01,Empréstimos e Financiamentos,3768450.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.01.01,Empréstimos e Financiamentos,2127559.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.01.01.01,Em Moeda Nacional,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.01.01.02,Em Moeda Estrangeira,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.01.02,Debêntures,1640891.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.01.03,Financiamento por Arrendamento Financeiro,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02,Outras Obrigações,1608662.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.01,Passivos com Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.01.01,Débitos com Coligadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.01.03,Débitos com Controladores,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.01.04,Débitos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02,Outros,1608662.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.03,Impostos e contribuições a recolher,38010.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.04,Valores a devolver de parcela A e outros itens financeiros,40028.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.05,Pesquisa e desenvolvimento e eficiência energética,156737.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.06,Valores a pagar da recuperação judicial,921221.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.07,Plano de aposentadoria e pensão,38412.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.08,Outras contas a pagar,380988.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.02.02.09,Instrumentos financeiros derivativos,33266.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.03,Tributos Diferidos,227514.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,227514.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04,Provisões,468494.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.01.01,Provisões Fiscais,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.01.02,Provisões Previdenciárias e Trabalhistas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.01.03,Provisões para Benefícios a Empregados,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.01.04,Provisões Cíveis,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.02,Outras Provisões,468494.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.02.01,Provisões para Garantias,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.02.02,Provisões para Reestruturação,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.02.03,Provisões para Passivos Ambientais e de Desativação,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.04.02.04,"Provisões para processos cíveis, fiscais e trabalhistas",468494.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.05.01,Passivos sobre Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.05.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.06,Lucros e Receitas a Apropriar,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.06.01,Lucros a Apropriar,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.06.02,Receitas a Apropriar,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.02.06.03,Subvenções de Investimento a Apropriar,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03,Patrimônio Líquido Consolidado,4933457.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.01,Capital Social Realizado,1982335.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.02,Reservas de Capital,56692.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.02.01,Ágio na Emissão de Ações,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.02.02,Reserva Especial de Ágio na Incorporação,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.02.03,Alienação de Bônus de Subscrição,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.02.04,Opções Outorgadas,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.02.05,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.02.06,Adiantamento para Futuro Aumento de Capital,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.03,Reservas de Reavaliação,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04,Reservas de Lucros,2009845.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.01,Reserva Legal,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.02,Reserva Estatutária,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.03,Reserva para Contingências,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.04,Reserva de Lucros a Realizar,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.05,Reserva de Retenção de Lucros,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.07,Reserva de Incentivos Fiscais,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.08,Dividendo Adicional Proposto,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.09,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.10,Participação de acionistas não controladores,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.04.11,Reserva de lucro,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.05,Lucros/Prejuízos Acumulados,49483.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.06,Ajustes de Avaliação Patrimonial,-22262.0,Balanço Patrimonial Passivo,2017,3,1T2017
03.220.438/0001-73,EQUATORIAL ENERGIA S.A.,2.03.07,Ajustes Acumulados de Conversão,0.0,Balanço Patrimonial Passivo,2017,3,1T2017
