CNPJ,EMPRESA,CONTA,DESCRIÇÃO,VALOR,DEMONSTRATIVO,ANO,MES,PERIODO
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.02.09,Reserva de plano de opções de ações restritas,27950.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.03,Reservas de Reavaliação,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04,Reservas de Lucros,338414.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.01,Reserva Legal,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.02,Reserva Estatutária,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.03,Reserva para Contingências,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.04,Reserva de Lucros a Realizar,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.05,Reserva de Retenção de Lucros,107895.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.06,Reserva Especial para Dividendos Não Distribuídos,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.07,Reserva de Incentivos Fiscais,227937.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.08,Dividendo Adicional Proposto,2582.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.09,Ações em Tesouraria,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.04.10,Reserva para Investimentos,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.05,Lucros/Prejuízos Acumulados,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.06,Ajustes de Avaliação Patrimonial,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.07,Ajustes Acumulados de Conversão,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.08,Outros Resultados Abrangentes,-6970.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.03.09,Participação dos Acionistas Não Controladores,0.0,Balanço Patrimonial Passivo,2020,12,4T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1,Ativo Total,3366326.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01,Ativo Circulante,1646786.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.01,Caixa e Equivalentes de Caixa,33750.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.02,Aplicações Financeiras,228809.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.02.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,228809.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.02.01.01,Títulos para Negociação,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.02.01.02,Títulos Designados a Valor Justo,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.02.01.03,Aplicações Financeiras Avaliadas a Valor Justo,228809.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.02.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.03,Contas a Receber,790302.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.03.01,Clientes,790302.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.03.02,Outras Contas a Receber,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.04,Estoques,450487.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.05,Ativos Biológicos,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.06,Tributos a Recuperar,73852.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.06.01,Tributos Correntes a Recuperar,73852.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.07,Despesas Antecipadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.08,Outros Ativos Circulantes,69586.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.08.01,Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.08.02,Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.08.03,Outros,69586.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.08.03.01,Outros Créditos,68230.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.01.08.03.02,Instrumentos Financeiros - Derivativos,1356.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02,Ativo Não Circulante,1719540.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01,Ativo Realizável a Longo Prazo,297892.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.01.01,Títulos Designados a Valor Justo,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.04,Contas a Receber,4276.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.04.01,Clientes,4276.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.04.02,Outras Contas a Receber,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.05,Estoques,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.06,Ativos Biológicos,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.07,Tributos Diferidos,90225.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,90225.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.08,Despesas Antecipadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09,Créditos com Partes Relacionadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.01,Créditos com Coligadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.03,Créditos com Controladores,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.04,Créditos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.09.05,Créditos com Controladas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.10,Outros Ativos Não Circulantes,203391.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.10.01,Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.10.02,Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.10.03,Depósitos Judiciais,54390.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.10.04,Outros Créditos,14939.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.10.05,Impostos a recuperar,127635.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.01.10.06,Instrumentos Financeiros - Derivativos,6427.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02,Investimentos,2862.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.01,Participações Societárias,402.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.01.01,Participações em Coligadas,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.01.04,Participações em Controladas em Conjunto,402.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.01.05,Outros Investimentos,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.02,Propriedades para Investimento,2460.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.02.02.01,Propriedades para Investimento,2460.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03,Imobilizado,403868.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03.01,Imobilizado em Operação,403868.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03.02,Direito de Uso em Arrendamento,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.03.03,Imobilizado em Andamento,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04,Intangível,1014918.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01,Intangíveis,1014918.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.01,Contrato de Concessão,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.02,Marcas e Patentes,11123.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.03,Direito de Uso de Lojas,46728.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.04,Direito de uso de Sistemas,94708.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.05,Intangível - Mais Valia,301463.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.01.06,Ágio,560896.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,1.02.04.02,Goodwill,0.0,Balanço Patrimonial Ativo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2,Passivo Total,3366326.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01,Passivo Circulante,1519000.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01,Obrigações Sociais e Trabalhistas,112773.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01.01,Obrigações Sociais,13761.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.01.02,Obrigações Trabalhistas,99012.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02,Fornecedores,574713.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02.01,Fornecedores Nacionais,567737.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.02.02,Fornecedores Estrangeiros,6976.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03,Obrigações Fiscais,77212.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01,Obrigações Fiscais Federais,51989.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01.01,Imposto de Renda e Contribuição Social a Pagar,22408.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.01.02,Outras Obrigações Federais,29581.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.02,Obrigações Fiscais Estaduais,24988.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.03.03,Obrigações Fiscais Municipais,235.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04,Empréstimos e Financiamentos,496861.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01,Empréstimos e Financiamentos,496861.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01.01,Em Moeda Nacional,181377.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.01.02,Em Moeda Estrangeira,315484.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.02,Debêntures,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.04.03,Financiamento por Arrendamento,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05,Outras Obrigações,257441.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01,Passivos com Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01.01,Débitos com Coligadas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01.03,Débitos com Controladores,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.01.04,Débitos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02,Outros,257441.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.01,Dividendos e JCP a Pagar,55962.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.02,Dividendo Mínimo Obrigatório a Pagar,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.03,Obrigações por Pagamentos Baseados em Ações,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.04,Outras,133944.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.05,Arrendamento,57017.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.05.02.06,Obrigações a pagar na aquisição de controladas,10518.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06,Provisões,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01,Provisões Fiscais Previdenciárias Trabalhistas e Cíveis,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.01,Provisões Fiscais,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.02,Provisões Previdenciárias e Trabalhistas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.03,Provisões para Benefícios a Empregados,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.01.04,Provisões Cíveis,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02,Outras Provisões,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02.01,Provisões para Garantias,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02.02,Provisões para Reestruturação,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.06.02.03,Provisões para Passivos Ambientais e de Desativação,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.07.01,Passivos sobre Ativos Não-Correntes a Venda,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.01.07.02,Passivos sobre Ativos de Operações Descontinuadas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02,Passivo Não Circulante,255320.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01,Empréstimos e Financiamentos,37733.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.01,Empréstimos e Financiamentos,37733.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.01.01,Em Moeda Nacional,37108.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.01.02,Em Moeda Estrangeira,625.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.02,Debêntures,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.01.03,Financiamento por Arrendamento,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02,Outras Obrigações,198033.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01,Passivos com Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01.01,Débitos com Coligadas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01.03,Débitos com Controladores,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.01.04,Débitos com Outras Partes Relacionadas,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02,Outros,198033.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.01,Obrigações por Pagamentos Baseados em Ações,21144.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.02,Adiantamento para Futuro Aumento de Capital,0.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.03,Arrendamento,174879.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.04,Outros valores a pagar,1813.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.02.02.05,Parcelamento de impostos,197.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.03,Tributos Diferidos,5441.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.03.01,Imposto de Renda e Contribuição Social Diferidos,5441.0,Balanço Patrimonial Passivo,2021,12,4T2021
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,2.02.04,Provisões,14060.0,Balanço Patrimonial Passivo,2021,12,4T2021
